category,city,Day,Delivery slot:,email_id,from,mapped_brands,Month,order_id,ordered_on,payment_mode,Placed on:,platform,postal_code,promotion_applied:,seller,user_code,Actual amount paid,Amazon Pay balance:,amount,Amount Paid,amount_order,Bank discount,Cart discount,Contribution,coupon_discount,Credit availed from bigbasket Wallet:,Debit applied from bigbasket Wallet:,Gift Wrap:,Loyalty Points Used,Myntra Credit*,Number of Records,offer_discount,Order Savings,payment_pending,quantity,saving,Service Fee,Shipping_and_Handling_charges,sno,sub _total,tax,time,Total saved,Total Savings:,Wallet used,You Paid
"Food, Beverages & Tobacco",Bangalore,Saturday,Sat 30 Nov 2019 between,34877,alerts@bigbasket.com,fresho,11,MBVO-100978839-301119,30-11-2019 02:12:40 am,,,BigBasket,560064,,,cs59vejo,0,0,8,0,1571.39,0,0,,,0,0,0,0,0,1,0,,0,1,2,0,0,1,1571.39,0,2,0,469.86,0,0
"Food, Beverages & Tobacco",Bangalore,Saturday,Sat 30 Nov 2019 between,34877,alerts@bigbasket.com,fresho,11,MBVO-100978839-301119,30-11-2019 02:12:40 am,,,BigBasket,560064,,,cs59vejo,0,0,178,0,1571.39,0,0,,,0,0,0,0,0,1,0,,0,1,32,0,0,1,1571.39,0,2,0,469.86,0,0
"Food, Beverages & Tobacco",Bangalore,Monday,Tue 03 Dec 2019 between 04:00 PM and 07:00 PM,378824,alerts@bigbasket.com,fresho,12,MBVO-101363361-021219,02-12-2019 06:05:47 pm,,,BigBasket,560054,,,csguggau,0,0,50,0,2379.19,0,0,,,161,0,0,0,0,1,0,,0,1,12.5,0,0,4,2540.19,0,18,0,719.56,0,0
Health & Beauty,Bangalore,Monday,Tue 03 Dec 2019 between 04:00 PM and 07:00 PM,378824,alerts@bigbasket.com,navratna,12,MBVO-101363361-021219,02-12-2019 06:05:47 pm,,,BigBasket,560054,,,csguggau,0,0,162,0,2379.19,0,0,,,161,0,0,0,0,1,0,,0,1,18,0,0,2,2540.19,0,18,0,719.56,0,0
"Food, Beverages & Tobacco",Bangalore,Monday,Tue 03 Dec 2019 between 04:00 PM and 07:00 PM,378824,alerts@bigbasket.com,fresho,12,MBVO-101363361-021219,02-12-2019 06:05:47 pm,,,BigBasket,560054,,,csguggau,0,0,129,0,2379.19,0,0,,,161,0,0,0,0,1,0,,0,2,64.5,0,0,1,2540.19,0,18,0,719.56,0,0
"Food, Beverages & Tobacco",Bangalore,Monday,Tue 03 Dec 2019 between 04:00 PM and 07:00 PM,378824,alerts@bigbasket.com,fresho,12,MBVO-101363361-021219,02-12-2019 06:05:47 pm,,,BigBasket,560054,,,csguggau,0,0,30,0,2379.19,0,0,,,161,0,0,0,0,1,0,,0,1,7.5,0,0,2,2540.19,0,18,0,719.56,0,0
"Food, Beverages & Tobacco",Bangalore,Monday,Tue 03 Dec 2019 between 04:00 PM and 07:00 PM,378824,alerts@bigbasket.com,fresho,12,MBVO-101363361-021219,02-12-2019 06:05:47 pm,,,BigBasket,560054,,,csguggau,0,0,40,0,2379.19,0,0,,,161,0,0,0,0,1,0,,0,1,10,0,0,3,2540.19,0,18,0,719.56,0,0
"Food, Beverages & Tobacco",Bangalore,Monday,Tue 03 Dec 2019 between 04:00 PM and 07:00 PM,378824,alerts@bigbasket.com,fresho,12,MBVO-101363361-021219,02-12-2019 06:05:47 pm,,,BigBasket,560054,,,csguggau,0,0,15,0,2379.19,0,0,,,161,0,0,0,0,1,0,,0,1,3.75,0,0,5,2540.19,0,18,0,719.56,0,0
"Food, Beverages & Tobacco",Bangalore,Monday,Tue 03 Dec 2019 between 04:00 PM and 07:00 PM,378824,alerts@bigbasket.com,fresho,12,MBVO-101363361-021219,02-12-2019 06:05:47 pm,,,BigBasket,560054,,,csguggau,0,0,37,0,2379.19,0,0,,,161,0,0,0,0,1,0,,0,1,9.25,0,0,6,2540.19,0,18,0,719.56,0,0
"Food, Beverages & Tobacco",Bangalore,Monday,Tue 03 Dec 2019 between 04:00 PM and 07:00 PM,378824,alerts@bigbasket.com,fresho,12,MBVO-101363361-021219,02-12-2019 06:05:47 pm,,,BigBasket,560054,,,csguggau,0,0,59,0,2379.19,0,0,,,161,0,0,0,0,1,0,,0,2,29.5,0,0,7,2540.19,0,18,0,719.56,0,0
"Food, Beverages & Tobacco",Bangalore,Monday,Tue 03 Dec 2019 between 04:00 PM and 07:00 PM,378824,alerts@bigbasket.com,fresho,12,MBVO-101363361-021219,02-12-2019 06:05:47 pm,,,BigBasket,560054,,,csguggau,0,0,69,0,2379.19,0,0,,,161,0,0,0,0,1,0,,0,2,34.5,0,0,9,2540.19,0,18,0,719.56,0,0
"Food, Beverages & Tobacco",Bangalore,Monday,Tue 03 Dec 2019 between 04:00 PM and 07:00 PM,378824,alerts@bigbasket.com,fresho,12,MBVO-101363361-021219,02-12-2019 06:05:47 pm,,,BigBasket,560054,,,csguggau,0,0,49,0,2379.19,0,0,,,161,0,0,0,0,1,0,,0,1,12.25,0,0,10,2540.19,0,18,0,719.56,0,0
"Food, Beverages & Tobacco",Bangalore,Monday,Tue 03 Dec 2019 between 04:00 PM and 07:00 PM,378824,alerts@bigbasket.com,fresho,12,MBVO-101363361-021219,02-12-2019 06:05:47 pm,,,BigBasket,560054,,,csguggau,0,0,59,0,2379.19,0,0,,,161,0,0,0,0,1,0,,0,2,29.5,0,0,8,2540.19,0,18,0,719.56,0,0
"Food, Beverages & Tobacco",Bangalore,Monday,Tue 03 Dec 2019 between 04:00 PM and 07:00 PM,378824,alerts@bigbasket.com,manna,12,MBVO-101363361-021219,02-12-2019 06:05:47 pm,,,BigBasket,560054,,,csguggau,0,0,249,0,2379.19,0,0,,,161,0,0,0,0,1,0,,0,1,0,0,0,1,2540.19,0,18,0,719.56,0,0
"Food, Beverages & Tobacco",Bangalore,Monday,Tue 03 Dec 2019 between 04:00 PM and 07:00 PM,378824,alerts@bigbasket.com,mtr,12,MBVO-101363361-021219,02-12-2019 06:05:47 pm,,,BigBasket,560054,,,csguggau,0,0,130,0,2379.19,0,0,,,161,0,0,0,0,1,0,,0,1,0,0,0,1,2540.19,0,18,0,719.56,0,0
Health & Beauty,Bangalore,Monday,Tue 03 Dec 2019 between 04:00 PM and 07:00 PM,378824,alerts@bigbasket.com,cinthol,12,MBVO-101363361-021219,02-12-2019 06:05:47 pm,,,BigBasket,560054,,,csguggau,0,0,41.25,0,2379.19,0,0,,,161,0,0,0,0,1,0,,0,1,13.75,0,0,1,2540.19,0,18,0,719.56,0,0
"Food, Beverages & Tobacco",Bangalore,Monday,Tue 03 Dec 2019 between 04:00 PM and 07:00 PM,378824,alerts@bigbasket.com,fresho,12,MBVO-101363361-021219,02-12-2019 06:05:47 pm,,,BigBasket,560054,,,csguggau,0,0,174.44,0,2379.19,0,0,,,161,0,0,0,0,1,0,,0,1,35.56,0,0,1,2540.19,0,18,0,719.56,0,0
Home & Garden,Bangalore,Monday,Tue 03 Dec 2019 between 04:00 PM and 07:00 PM,378824,alerts@bigbasket.com,ratan,12,MBVO-101363361-021219,02-12-2019 06:05:47 pm,,,BigBasket,560054,,,csguggau,0,0,49,0,2379.19,0,0,,,161,0,0,0,0,1,0,,0,2,68,0,0,3,2540.19,0,18,0,719.56,0,0
Home & Garden,Bangalore,Monday,Tue 03 Dec 2019 between 04:00 PM and 07:00 PM,378824,alerts@bigbasket.com,ratan,12,MBVO-101363361-021219,02-12-2019 06:05:47 pm,,,BigBasket,560054,,,csguggau,0,0,179,0,2379.19,0,0,,,161,0,0,0,0,1,0,,0,2,268,0,0,2,2540.19,0,18,0,719.56,0,0
Home & Garden,Bangalore,Monday,Tue 03 Dec 2019 between 04:00 PM and 07:00 PM,378824,alerts@bigbasket.com,bb home,12,MBVO-101363361-021219,02-12-2019 06:05:47 pm,,,BigBasket,560054,,,csguggau,0,0,99,0,2379.19,0,0,,,161,0,0,0,0,1,0,,0,1,31,0,0,1,2540.19,0,18,0,719.56,0,0
Health & Beauty,Bangalore,Monday,Tue 03 Dec 2019 between 04:00 PM and 07:00 PM,378824,alerts@bigbasket.com,soulflower,12,MBVO-101363361-021219,02-12-2019 06:05:47 pm,,,BigBasket,560054,,,csguggau,0,0,297.5,0,2379.19,0,0,,,161,0,0,0,0,1,0,,0,1,52.5,0,0,3,2540.19,0,18,0,719.56,0,0
"Food, Beverages & Tobacco",Bangalore,Monday,Tue 03 Dec 2019 between 04:00 PM and 07:00 PM,378824,alerts@bigbasket.com,fresho,12,MBVO-101363361-021219,02-12-2019 06:05:47 pm,,,BigBasket,560054,,,csguggau,0,0,78,0,2379.19,0,0,,,161,0,0,0,0,1,0,,0,1,19.5,0,0,11,2540.19,0,18,0,719.56,0,0
"Food, Beverages & Tobacco",Bangalore,Monday,Tue 03 Dec 2019 between 04:00 PM and 07:00 PM,378827,alerts@bigbasket.com,fresho,12,MBVO-101364059-021219,02-12-2019 06:13:39 pm,,,BigBasket,560054,,,csguggau,0,0,15,0,2379.19,0,0,,,161,0,0,0,0,1,0,,0,1,3.75,0,0,5,2540.19,0,18,0,719.56,0,0
"Food, Beverages & Tobacco",Bangalore,Monday,Tue 03 Dec 2019 between 04:00 PM and 07:00 PM,378827,alerts@bigbasket.com,fresho,12,MBVO-101364059-021219,02-12-2019 06:13:39 pm,,,BigBasket,560054,,,csguggau,0,0,30,0,2379.19,0,0,,,161,0,0,0,0,1,0,,0,1,7.5,0,0,2,2540.19,0,18,0,719.56,0,0
"Food, Beverages & Tobacco",Bangalore,Monday,Tue 03 Dec 2019 between 04:00 PM and 07:00 PM,378827,alerts@bigbasket.com,fresho,12,MBVO-101364059-021219,02-12-2019 06:13:39 pm,,,BigBasket,560054,,,csguggau,0,0,40,0,2379.19,0,0,,,161,0,0,0,0,1,0,,0,1,10,0,0,3,2540.19,0,18,0,719.56,0,0
"Food, Beverages & Tobacco",Bangalore,Monday,Tue 03 Dec 2019 between 04:00 PM and 07:00 PM,378827,alerts@bigbasket.com,fresho,12,MBVO-101364059-021219,02-12-2019 06:13:39 pm,,,BigBasket,560054,,,csguggau,0,0,50,0,2379.19,0,0,,,161,0,0,0,0,1,0,,0,1,12.5,0,0,4,2540.19,0,18,0,719.56,0,0
"Food, Beverages & Tobacco",Bangalore,Monday,Tue 03 Dec 2019 between 04:00 PM and 07:00 PM,378827,alerts@bigbasket.com,fresho,12,MBVO-101364059-021219,02-12-2019 06:13:39 pm,,,BigBasket,560054,,,csguggau,0,0,37,0,2379.19,0,0,,,161,0,0,0,0,1,0,,0,1,9.25,0,0,6,2540.19,0,18,0,719.56,0,0
"Food, Beverages & Tobacco",Bangalore,Monday,Tue 03 Dec 2019 between 04:00 PM and 07:00 PM,378827,alerts@bigbasket.com,mtr,12,MBVO-101364059-021219,02-12-2019 06:13:39 pm,,,BigBasket,560054,,,csguggau,0,0,130,0,2379.19,0,0,,,161,0,0,0,0,1,0,,0,1,0,0,0,1,2540.19,0,18,0,719.56,0,0
"Food, Beverages & Tobacco",Bangalore,Monday,Tue 03 Dec 2019 between 04:00 PM and 07:00 PM,378827,alerts@bigbasket.com,fresho,12,MBVO-101364059-021219,02-12-2019 06:13:39 pm,,,BigBasket,560054,,,csguggau,0,0,59,0,2379.19,0,0,,,161,0,0,0,0,1,0,,0,2,29.5,0,0,8,2540.19,0,18,0,719.56,0,0
"Food, Beverages & Tobacco",Bangalore,Monday,Tue 03 Dec 2019 between 04:00 PM and 07:00 PM,378827,alerts@bigbasket.com,fresho,12,MBVO-101364059-021219,02-12-2019 06:13:39 pm,,,BigBasket,560054,,,csguggau,0,0,69,0,2379.19,0,0,,,161,0,0,0,0,1,0,,0,2,34.5,0,0,9,2540.19,0,18,0,719.56,0,0
"Food, Beverages & Tobacco",Bangalore,Monday,Tue 03 Dec 2019 between 04:00 PM and 07:00 PM,378827,alerts@bigbasket.com,fresho,12,MBVO-101364059-021219,02-12-2019 06:13:39 pm,,,BigBasket,560054,,,csguggau,0,0,49,0,2379.19,0,0,,,161,0,0,0,0,1,0,,0,1,12.25,0,0,10,2540.19,0,18,0,719.56,0,0
"Food, Beverages & Tobacco",Bangalore,Monday,Tue 03 Dec 2019 between 04:00 PM and 07:00 PM,378827,alerts@bigbasket.com,fresho,12,MBVO-101364059-021219,02-12-2019 06:13:39 pm,,,BigBasket,560054,,,csguggau,0,0,78,0,2379.19,0,0,,,161,0,0,0,0,1,0,,0,1,19.5,0,0,11,2540.19,0,18,0,719.56,0,0
"Food, Beverages & Tobacco",Bangalore,Monday,Tue 03 Dec 2019 between 04:00 PM and 07:00 PM,378827,alerts@bigbasket.com,fresho,12,MBVO-101364059-021219,02-12-2019 06:13:39 pm,,,BigBasket,560054,,,csguggau,0,0,129,0,2379.19,0,0,,,161,0,0,0,0,1,0,,0,2,64.5,0,0,1,2540.19,0,18,0,719.56,0,0
"Food, Beverages & Tobacco",Bangalore,Monday,Tue 03 Dec 2019 between 04:00 PM and 07:00 PM,378827,alerts@bigbasket.com,fresho,12,MBVO-101364059-021219,02-12-2019 06:13:39 pm,,,BigBasket,560054,,,csguggau,0,0,59,0,2379.19,0,0,,,161,0,0,0,0,1,0,,0,2,29.5,0,0,7,2540.19,0,18,0,719.56,0,0
Health & Beauty,Bangalore,Monday,Tue 03 Dec 2019 between 04:00 PM and 07:00 PM,378827,alerts@bigbasket.com,cinthol,12,MBVO-101364059-021219,02-12-2019 06:13:39 pm,,,BigBasket,560054,,,csguggau,0,0,41.25,0,2379.19,0,0,,,161,0,0,0,0,1,0,,0,1,13.75,0,0,1,2540.19,0,18,0,719.56,0,0
"Food, Beverages & Tobacco",Bangalore,Monday,Tue 03 Dec 2019 between 04:00 PM and 07:00 PM,378827,alerts@bigbasket.com,manna,12,MBVO-101364059-021219,02-12-2019 06:13:39 pm,,,BigBasket,560054,,,csguggau,0,0,249,0,2379.19,0,0,,,161,0,0,0,0,1,0,,0,1,0,0,0,1,2540.19,0,18,0,719.56,0,0
"Food, Beverages & Tobacco",Bangalore,Monday,Tue 03 Dec 2019 between 04:00 PM and 07:00 PM,378827,alerts@bigbasket.com,fresho,12,MBVO-101364059-021219,02-12-2019 06:13:39 pm,,,BigBasket,560054,,,csguggau,0,0,174.44,0,2379.19,0,0,,,161,0,0,0,0,1,0,,0,1,35.56,0,0,1,2540.19,0,18,0,719.56,0,0
Home & Garden,Bangalore,Monday,Tue 03 Dec 2019 between 04:00 PM and 07:00 PM,378827,alerts@bigbasket.com,ratan,12,MBVO-101364059-021219,02-12-2019 06:13:39 pm,,,BigBasket,560054,,,csguggau,0,0,49,0,2379.19,0,0,,,161,0,0,0,0,1,0,,0,2,68,0,0,3,2540.19,0,18,0,719.56,0,0
Home & Garden,Bangalore,Monday,Tue 03 Dec 2019 between 04:00 PM and 07:00 PM,378827,alerts@bigbasket.com,ratan,12,MBVO-101364059-021219,02-12-2019 06:13:39 pm,,,BigBasket,560054,,,csguggau,0,0,179,0,2379.19,0,0,,,161,0,0,0,0,1,0,,0,2,268,0,0,2,2540.19,0,18,0,719.56,0,0
Home & Garden,Bangalore,Monday,Tue 03 Dec 2019 between 04:00 PM and 07:00 PM,378827,alerts@bigbasket.com,bb home,12,MBVO-101364059-021219,02-12-2019 06:13:39 pm,,,BigBasket,560054,,,csguggau,0,0,99,0,2379.19,0,0,,,161,0,0,0,0,1,0,,0,1,31,0,0,1,2540.19,0,18,0,719.56,0,0
Health & Beauty,Bangalore,Monday,Tue 03 Dec 2019 between 04:00 PM and 07:00 PM,378827,alerts@bigbasket.com,soulflower,12,MBVO-101364059-021219,02-12-2019 06:13:39 pm,,,BigBasket,560054,,,csguggau,0,0,297.5,0,2379.19,0,0,,,161,0,0,0,0,1,0,,0,1,52.5,0,0,3,2540.19,0,18,0,719.56,0,0
Health & Beauty,Bangalore,Monday,Tue 03 Dec 2019 between 04:00 PM and 07:00 PM,378827,alerts@bigbasket.com,navratna,12,MBVO-101364059-021219,02-12-2019 06:13:39 pm,,,BigBasket,560054,,,csguggau,0,0,162,0,2379.19,0,0,,,161,0,0,0,0,1,0,,0,1,18,0,0,2,2540.19,0,18,0,719.56,0,0
"Food, Beverages & Tobacco",Bangalore,Tuesday,Tue 03 Dec 2019 between 05:00 PM and 08:00 PM,378837,alerts@bigbasket.com,fresho,12,MBVO-101375772-031219,03-12-2019 01:25:30 am,,,BigBasket,560054,,,csguggau,0,0,49,0,2462.83,0,0,,,131,0,0,0,0,1,0,,0,1,12.25,0,0,10,2593.83,0,1,0,698.42,0,0
"Food, Beverages & Tobacco",Bangalore,Tuesday,Tue 03 Dec 2019 between 05:00 PM and 08:00 PM,378837,alerts@bigbasket.com,fresho,12,MBVO-101375772-031219,03-12-2019 01:25:30 am,,,BigBasket,560054,,,csguggau,0,0,139,0,2462.83,0,0,,,131,0,0,0,0,1,0,,0,2,69.5,0,0,1,2593.83,0,1,0,698.42,0,0
"Food, Beverages & Tobacco",Bangalore,Tuesday,Tue 03 Dec 2019 between 05:00 PM and 08:00 PM,378837,alerts@bigbasket.com,fresho,12,MBVO-101375772-031219,03-12-2019 01:25:30 am,,,BigBasket,560054,,,csguggau,0,0,30,0,2462.83,0,0,,,131,0,0,0,0,1,0,,0,1,7.5,0,0,2,2593.83,0,1,0,698.42,0,0
"Food, Beverages & Tobacco",Bangalore,Tuesday,Tue 03 Dec 2019 between 05:00 PM and 08:00 PM,378837,alerts@bigbasket.com,fresho,12,MBVO-101375772-031219,03-12-2019 01:25:30 am,,,BigBasket,560054,,,csguggau,0,0,35,0,2462.83,0,0,,,131,0,0,0,0,1,0,,0,1,8.75,0,0,3,2593.83,0,1,0,698.42,0,0
"Food, Beverages & Tobacco",Bangalore,Tuesday,Tue 03 Dec 2019 between 05:00 PM and 08:00 PM,378837,alerts@bigbasket.com,fresho,12,MBVO-101375772-031219,03-12-2019 01:25:30 am,,,BigBasket,560054,,,csguggau,0,0,19,0,2462.83,0,0,,,131,0,0,0,0,1,0,,0,1,4.75,0,0,5,2593.83,0,1,0,698.42,0,0
"Food, Beverages & Tobacco",Bangalore,Tuesday,Tue 03 Dec 2019 between 05:00 PM and 08:00 PM,378837,alerts@bigbasket.com,fresho,12,MBVO-101375772-031219,03-12-2019 01:25:30 am,,,BigBasket,560054,,,csguggau,0,0,69,0,2462.83,0,0,,,131,0,0,0,0,1,0,,0,2,34.5,0,0,9,2593.83,0,1,0,698.42,0,0
"Food, Beverages & Tobacco",Bangalore,Tuesday,Tue 03 Dec 2019 between 05:00 PM and 08:00 PM,378837,alerts@bigbasket.com,fresho,12,MBVO-101375772-031219,03-12-2019 01:25:30 am,,,BigBasket,560054,,,csguggau,0,0,59,0,2462.83,0,0,,,131,0,0,0,0,1,0,,0,2,29.5,0,0,7,2593.83,0,1,0,698.42,0,0
"Food, Beverages & Tobacco",Bangalore,Tuesday,Tue 03 Dec 2019 between 05:00 PM and 08:00 PM,378837,alerts@bigbasket.com,fresho,12,MBVO-101375772-031219,03-12-2019 01:25:30 am,,,BigBasket,560054,,,csguggau,0,0,174.44,0,2462.83,0,0,,,131,0,0,0,0,1,0,,0,1,35.56,0,0,1,2593.83,0,1,0,698.42,0,0
Home & Garden,Bangalore,Tuesday,Tue 03 Dec 2019 between 05:00 PM and 08:00 PM,378837,alerts@bigbasket.com,ratan,12,MBVO-101375772-031219,03-12-2019 01:25:30 am,,,BigBasket,560054,,,csguggau,0,0,49,0,2462.83,0,0,,,131,0,0,0,0,1,0,,0,2,68,0,0,2,2593.83,0,1,0,698.42,0,0
Home & Garden,Bangalore,Tuesday,Tue 03 Dec 2019 between 05:00 PM and 08:00 PM,378837,alerts@bigbasket.com,ratan,12,MBVO-101375772-031219,03-12-2019 01:25:30 am,,,BigBasket,560054,,,csguggau,0,0,179,0,2462.83,0,0,,,131,0,0,0,0,1,0,,0,2,268,0,0,1,2593.83,0,1,0,698.42,0,0
Health & Beauty,Bangalore,Tuesday,Tue 03 Dec 2019 between 05:00 PM and 08:00 PM,378837,alerts@bigbasket.com,soulflower,12,MBVO-101375772-031219,03-12-2019 01:25:30 am,,,BigBasket,560054,,,csguggau,0,0,297.5,0,2462.83,0,0,,,131,0,0,0,0,1,0,,0,1,52.5,0,0,3,2593.83,0,1,0,698.42,0,0
Health & Beauty,Bangalore,Tuesday,Tue 03 Dec 2019 between 05:00 PM and 08:00 PM,378837,alerts@bigbasket.com,navratna,12,MBVO-101375772-031219,03-12-2019 01:25:30 am,,,BigBasket,560054,,,csguggau,0,0,162,0,2462.83,0,0,,,131,0,0,0,0,1,0,,0,1,18,0,0,2,2593.83,0,1,0,698.42,0,0
Health & Beauty,Bangalore,Tuesday,Tue 03 Dec 2019 between 05:00 PM and 08:00 PM,378837,alerts@bigbasket.com,cinthol,12,MBVO-101375772-031219,03-12-2019 01:25:30 am,,,BigBasket,560054,,,csguggau,0,0,41.25,0,2462.83,0,0,,,131,0,0,0,0,1,0,,0,1,13.75,0,0,1,2593.83,0,1,0,698.42,0,0
"Food, Beverages & Tobacco",Bangalore,Tuesday,Tue 03 Dec 2019 between 05:00 PM and 08:00 PM,378837,alerts@bigbasket.com,mtr,12,MBVO-101375772-031219,03-12-2019 01:25:30 am,,,BigBasket,560054,,,csguggau,0,0,130,0,2462.83,0,0,,,131,0,0,0,0,1,0,,0,1,0,0,0,2,2593.83,0,1,0,698.42,0,0
"Food, Beverages & Tobacco",Bangalore,Tuesday,Tue 03 Dec 2019 between 05:00 PM and 08:00 PM,378837,alerts@bigbasket.com,lays,12,MBVO-101375772-031219,03-12-2019 01:25:30 am,,,BigBasket,560054,,,csguggau,0,0,33.66,0,2462.83,0,0,,,131,0,0,0,0,1,0,,0,4,5.36,0,0,1,2593.83,0,1,0,698.42,0,0
"Food, Beverages & Tobacco",Bangalore,Tuesday,Tue 03 Dec 2019 between 05:00 PM and 08:00 PM,378837,alerts@bigbasket.com,manna,12,MBVO-101375772-031219,03-12-2019 01:25:30 am,,,BigBasket,560054,,,csguggau,0,0,249,0,2462.83,0,0,,,131,0,0,0,0,1,0,,0,1,0,0,0,1,2593.83,0,1,0,698.42,0,0
"Food, Beverages & Tobacco",Bangalore,Tuesday,Tue 03 Dec 2019 between 05:00 PM and 08:00 PM,378837,alerts@bigbasket.com,fresho,12,MBVO-101375772-031219,03-12-2019 01:25:30 am,,,BigBasket,560054,,,csguggau,0,0,79,0,2462.83,0,0,,,131,0,0,0,0,1,0,,0,1,19.75,0,0,11,2593.83,0,1,0,698.42,0,0
"Food, Beverages & Tobacco",Bangalore,Tuesday,Tue 03 Dec 2019 between 05:00 PM and 08:00 PM,378837,alerts@bigbasket.com,fresho,12,MBVO-101375772-031219,03-12-2019 01:25:30 am,,,BigBasket,560054,,,csguggau,0,0,59,0,2462.83,0,0,,,131,0,0,0,0,1,0,,0,2,29.5,0,0,8,2593.83,0,1,0,698.42,0,0
"Food, Beverages & Tobacco",Bangalore,Tuesday,Tue 03 Dec 2019 between 05:00 PM and 08:00 PM,378837,alerts@bigbasket.com,fresho,12,MBVO-101375772-031219,03-12-2019 01:25:30 am,,,BigBasket,560054,,,csguggau,0,0,50,0,2462.83,0,0,,,131,0,0,0,0,1,0,,0,1,12.5,0,0,4,2593.83,0,1,0,698.42,0,0
"Food, Beverages & Tobacco",Bangalore,Tuesday,Tue 03 Dec 2019 between 05:00 PM and 08:00 PM,378837,alerts@bigbasket.com,fresho,12,MBVO-101375772-031219,03-12-2019 01:25:30 am,,,BigBasket,560054,,,csguggau,0,0,35,0,2462.83,0,0,,,131,0,0,0,0,1,0,,0,1,8.75,0,0,6,2593.83,0,1,0,698.42,0,0
Health & Beauty,Bangalore,Tuesday,Tue 03 Dec 2019 between 05:00 PM and 08:00 PM,378840,alerts@bigbasket.com,soulflower,12,MBVO-101375956-031219,03-12-2019 01:30:59 am,,,BigBasket,560054,,,csguggau,0,0,297.5,0,2595.15,0,0,,,0,0,0,0,0,1,0,,0,1,52.5,0,0,3,2595.15,0,1,0,697.1,0,0
"Food, Beverages & Tobacco",Bangalore,Tuesday,Tue 03 Dec 2019 between 05:00 PM and 08:00 PM,378840,alerts@bigbasket.com,fresho,12,MBVO-101375956-031219,03-12-2019 01:30:59 am,,,BigBasket,560054,,,csguggau,0,0,59,0,2595.15,0,0,,,0,0,0,0,0,1,0,,0,2,29.5,0,0,8,2595.15,0,1,0,697.1,0,0
"Food, Beverages & Tobacco",Bangalore,Tuesday,Tue 03 Dec 2019 between 05:00 PM and 08:00 PM,378840,alerts@bigbasket.com,fresho,12,MBVO-101375956-031219,03-12-2019 01:30:59 am,,,BigBasket,560054,,,csguggau,0,0,59,0,2595.15,0,0,,,0,0,0,0,0,1,0,,0,2,29.5,0,0,7,2595.15,0,1,0,697.1,0,0
"Food, Beverages & Tobacco",Bangalore,Tuesday,Tue 03 Dec 2019 between 05:00 PM and 08:00 PM,378840,alerts@bigbasket.com,fresho,12,MBVO-101375956-031219,03-12-2019 01:30:59 am,,,BigBasket,560054,,,csguggau,0,0,35,0,2595.15,0,0,,,0,0,0,0,0,1,0,,0,1,8.75,0,0,6,2595.15,0,1,0,697.1,0,0
"Food, Beverages & Tobacco",Bangalore,Tuesday,Tue 03 Dec 2019 between 05:00 PM and 08:00 PM,378840,alerts@bigbasket.com,fresho,12,MBVO-101375956-031219,03-12-2019 01:30:59 am,,,BigBasket,560054,,,csguggau,0,0,19,0,2595.15,0,0,,,0,0,0,0,0,1,0,,0,1,4.75,0,0,5,2595.15,0,1,0,697.1,0,0
"Food, Beverages & Tobacco",Bangalore,Tuesday,Tue 03 Dec 2019 between 05:00 PM and 08:00 PM,378840,alerts@bigbasket.com,fresho,12,MBVO-101375956-031219,03-12-2019 01:30:59 am,,,BigBasket,560054,,,csguggau,0,0,50,0,2595.15,0,0,,,0,0,0,0,0,1,0,,0,1,12.5,0,0,4,2595.15,0,1,0,697.1,0,0
"Food, Beverages & Tobacco",Bangalore,Tuesday,Tue 03 Dec 2019 between 05:00 PM and 08:00 PM,378840,alerts@bigbasket.com,fresho,12,MBVO-101375956-031219,03-12-2019 01:30:59 am,,,BigBasket,560054,,,csguggau,0,0,35,0,2595.15,0,0,,,0,0,0,0,0,1,0,,0,1,8.75,0,0,3,2595.15,0,1,0,697.1,0,0
"Food, Beverages & Tobacco",Bangalore,Tuesday,Tue 03 Dec 2019 between 05:00 PM and 08:00 PM,378840,alerts@bigbasket.com,fresho,12,MBVO-101375956-031219,03-12-2019 01:30:59 am,,,BigBasket,560054,,,csguggau,0,0,30,0,2595.15,0,0,,,0,0,0,0,0,1,0,,0,1,7.5,0,0,2,2595.15,0,1,0,697.1,0,0
"Food, Beverages & Tobacco",Bangalore,Tuesday,Tue 03 Dec 2019 between 05:00 PM and 08:00 PM,378840,alerts@bigbasket.com,fresho,12,MBVO-101375956-031219,03-12-2019 01:30:59 am,,,BigBasket,560054,,,csguggau,0,0,139,0,2595.15,0,0,,,0,0,0,0,0,1,0,,0,2,69.5,0,0,1,2595.15,0,1,0,697.1,0,0
"Food, Beverages & Tobacco",Bangalore,Tuesday,Tue 03 Dec 2019 between 05:00 PM and 08:00 PM,378840,alerts@bigbasket.com,fresho,12,MBVO-101375956-031219,03-12-2019 01:30:59 am,,,BigBasket,560054,,,csguggau,0,0,79,0,2595.15,0,0,,,0,0,0,0,0,1,0,,0,1,19.75,0,0,11,2595.15,0,1,0,697.1,0,0
Home & Garden,Bangalore,Tuesday,Tue 03 Dec 2019 between 05:00 PM and 08:00 PM,378840,alerts@bigbasket.com,ratan,12,MBVO-101375956-031219,03-12-2019 01:30:59 am,,,BigBasket,560054,,,csguggau,0,0,179,0,2595.15,0,0,,,0,0,0,0,0,1,0,,0,2,268,0,0,1,2595.15,0,1,0,697.1,0,0
